X,Y
642815.091822181,0.00393875379344642
778815.898801951,0.0668090989268745
943590.484951587,0.289085512252652
1143226.53744077,1.11904083299254
1385099.71937228,5.6332411797674
1678146.16768777,20.269557220806
2033192.64363249,42.7141026683317
2463356.53336867,78.1031293744896
2984530.47697873,194.466789371749
3615969.53074181,289.228536924445
4381002.55571501,297.940901791579
5307894.11525931,333.748325851581
6430888.72478557,433.087883443226
7791476.03409828,298.404313981899
9439923.6851905,161.452528790591
11437134.4777593,104.689772725963
13856896.4564368,58.2641375429347
16788609.0504402,18.0680989296988
20340585.9843597,5.85779390935981
24644056.9879303,4.22807814734879
29858016.1501416,2.76426846121132
36175096.0427798,1.31089640566759
43828684.6361068,1.23996297740344
53101547.9450182,1.0371227112416
64336276.9740547,0.773023056016401
77947944.9293644,0.434703758704543
94439442.3252294,0.470164195907744
114420056.549053,0.391625534141401
138627982.316992,0.202401413893486
167957594.681325,0.219093227692245
203492492.205729,0.238658702621844
246545531.106626,0.138674880998116
298707329.443857,0.0750702708656416
361905033.374514,0.0844562985393972
438473516.62131,0.099701060424291
531241643.658769,0.0762915022805065
643636783.657813,0.0770271208566823
779811436.513569,0.0559942793428238
944796649.22422,0.053707478469176
1144687890.67289,0.0308228232378442
1386870252.058,0.0331946915496996
1680291293.12513,0.035190499773065
2035791614.65354,0.0182724757257239
2466505370.37868,0.0073794650990154
2988345515.48253,0.0178814866573081
3620591719.42267,0.029788941073619
4386602663.86074,0.00328103697339999
5314679041.92702,0.01391322834797
6439109142.8004,0.0120406136549257
7801435651.29799,0.0233408865848645
9451990465.07758,0.00706978328437186
11451754234.1137,0.00428277096555489
13874609324.1499,0.00518887960369203
16810069441.0935,0.0188600827068435
20366586763.8186,0.00380838711154402
24675558769.2068,0.0023070650246054
29896182783.7674,0.00279517227207484
