X,Y
467458.301819427,0.0400999362987896
566358.758709168,0.0451136269046209
686183.649575008,0.262780510984809
831359.970519788,1.17162792882488
1007251.34009057,3.90365253190024
1220356.1610982,9.95635879652125
1478547.70766195,37.1193682519922
1791365.00762625,80.4207704611669
2170365.26715949,117.72743136238
2629550.85805443,184.107855698579
3185886.64300933,341.79887804457
3859926.75175525,347.795729865281
4676573.96461617,285.446890779956
5665999.75934272,312.176051119982
6864759.01285283,297.649439911823
8317140.54114448,162.191472145016
10076803.373816,80.1496468753391
12208759.2162506,53.6134961283947
14791774.3426146,22.0468167198291
17921279.6589191,7.05014345902092
21712896.4500155,3.14936640207699
26306708.0711763,2.48082158495402
31872435.404241,1.49521665404431
38615707.2883841,0.835536119849976
46785657.5899983,0.871214589777686
56684129.5895934,0.822180005654272
68676827.7468157,0.42409459461215
83206828.8516456,0.342547042513306
100810951.738639,0.388477969943929
122139590.352254,0.201715074282978
147980742.906713,0.116883160908684
179289124.910827,0.0793886616500583
217221441.654434,0.140378067855303
263179123.317708,0.107086114749447
318860101.575352,0.0705951259739239
386321540.6106,0.0716610935984941
468055840.170641,0.0952246530382182
567082718.63791,0.0441125921306304
687060778.176644,0.041111939948288
832422673.790041,0.057281522789529
1008538880.18275,0.0271567611448154
1221916106.88494,0.0255907048128926
1480437692.19317,0.011073195311074
1793654857.41374,0.0187823418210364
2173139581.95554,0.0162543814954959
2632912136.43593,0.0137853320907569
3189959069.24374,0.00954394500878698
3864860783.85625,0.0173447454906464
4682551893.09722,0
5673242442.03977,0.00636510289548719
6873534034.6378,0.00514118123607782
8327772099.99462,0.00311445214667369
10089684258.4854,0
12224365318.0656,0.0114292875541699
14810682237.5388,0.0110779114832968
17944187909.4676,0
21740651414.029,0
26340335170.9744,0
31913177011.4101,0
38665068623.8749,0
46845462335.3372,0
