X,Y
144641.482425876,0.00709015323183767
175243.374918641,0.023623109294419
212319.729705573,0.0624459619401231
257240.352984394,0.195449044679099
311664.861740819,0.597729855539892
377603.999205431,2.76257248567308
457493.922861631,7.35145996290708
554286.209615741,15.4820620181383
671556.903419476,40.3771124774009
813638.634168805,109.767137062187
985780.689084164,180.995325373096
1194342.95049667,244.962554154822
1447030.86517786,430.083461230487
1753180.12628336,520.115058444255
2124101.58564043,361.177611714232
2573499.13935253,223.801684098812
3117976.02573295,157.902279455535
3777648.24102152,52.0575519516334
4576887.7358633,8.28180232265036
5545222.85034971,0.995966278378566
