X,Y
493268.021913729,0.0211569846764763
597629.058067092,0.0860542527903001
724069.826502205,0.401515022746749
877261.750535691,1.8087853534645
1062864.58955295,5.33214586447252
1287735.54191294,15.2127063469567
1560182.58789041,50.2629678770842
1890271.4325493,94.7726348429831
2290197.38871933,134.187312898378
2774735.93949584,232.605622538985
3361788.62654071,370.637852291
4073044.43232603,337.44947786733
4934781.0914492,283.94750076099
5978835.935904,333.380157020344
7243782.14271696,257.4813010454
8776353.84106109,127.44192833586
10633172.7302083,61.7183888029323
12882839.9991648,37.742080406751
15608470.835104,10.2871249498683
18910765.1593971,1.99337596020777
22911728.0412618,0.462842357456663
27759177.241746,0.063783834994802
