X,Y
230753.008403236,0.025450284813909
279573.572442717,0.0274087272191359
338723.134962548,0.292642058365753
410387.008887846,1.19945719368312
497212.855220341,3.23244022469661
602408.502321588,9.15225212396686
729860.460885551,33.9276726494979
884277.513200994,86.6436969186736
1071364.68168749,155.145126777577
1298034.00406773,260.6245973586
1572659.90238006,500.48941437575
1905388.58057915,494.350967482432
2308512.88158807,338.417241102656
2796926.45310082,253.373072631987
3388674.00153891,157.548972114242
4105617.96359533,43.3762036824121
4974246.22591072,9.37989789131681
6026650.7345265,3.85891385608017
7301713.14937652,2.17269404320983
8846541.34847037,1.06548404026327
10718209.8542009,0.710102671325327
12985868.4827776,0.586821199538521
15733297.1219911,0.388626352368041
19062001.0249716,0.313898854966901
23094960.9772598,0.241010812451074
27981176.8891639,0.166092668434166
33901172.678906,0.0876337268079574
41073665.8274757,0.070782967582829
49763648.0155406,0.0905229308435624
60292175.3859636,0.106788743918359
73048230.1385255,0.024477696091197
88503091.6899584,0.0233015028480984
107227748.349651,0.0410638792115253
129913992.794904,0.0186569215645836
157399980.72961,0.00753472619734228
190701197.004956,0.0114110663981444
231047973.262438,0.0138253131362665
279930943.208988,0.0234504810773572
339156114.894225,0.00405884494400325
410911594.665223,0.0122939435203712
497848427.951759,0
603178543.589086,0.00360926439840447
730793420.284747,0.00437287881416892
885407859.426953,0.00264902581421585
1072734175.99951,0.0160474096415489
1299693243.18188,0.00388851410691001
1574670187.79254,0
1907824183.38357,0.00285398161816594
2311463786.46162,0
2800501682.83736,0
3393005644.95567,0
4110866055.62651,0
4980604660.1856,0
6034354426.87562,0
7311046716.92542,0.00546842657761365
8857849624.97492,0
10731910630.119,0
13002467940.7658,0.00243135641225101
15753408538.1,0
19086367426.4645,0
23124482594.1613,0
