X,Y
219720.218114103,0.040389087947854
266206.567537826,0.104393031570704
322528.064137776,0.393272298368712
390765.536397519,1.75027544919369
473440.055035993,4.85036075625921
573606.075343515,11.428001030194
694964.285702392,35.9293237029675
841998.33154242,98.1876849021515
1020140.46607256,169.21741848027
1235972.2478456,249.774789058739
1497467.70003717,470.373367043114
1814287.91509138,517.194253827536
2198137.98906308,354.482698742165
2663199.47279092,232.273473070203
3226654.31704628,158.404002503716
3909319.66909816,45.3774313378343
4736416.97360002,6.61694531997384
5738503.79265136,0.909812294973853
