X,Y
185074.71535366,0.00680410662205078
224231.093229449,0.00549577058972003
271671.811434611,0.049938857603387
329149.593239683,0.191597438237439
398787.986717294,0.955413985669398
483159.820386677,2.67184211857864
585382.257769908,6.81858788059545
709231.962702427,24.5293786301358
859284.630243186,68.0440195898429
1041084.03823019,121.711394366647
1261346.8651836,197.893751865019
1528210.84166569,401.869829425202
1851535.40318558,451.447632484401
2243265.95243427,340.090828150419
2717875.18871788,271.000382258066
3292897.80974585,227.752532439801
3989578.34062429,102.692689109189
4833656.02445068,43.4248197323819
5856315.77272207,30.9025966468723
7095340.30893953,21.5041392344768
8596506.07198418,10.9627369942894
10415274.4516783,7.22141053126396
12618840.8401536,6.94189244129152
15288617.2023503,4.04574998898994
18523239.8855707,2.54484683106275
22442213.7932561,2.26463962603742
27190327.558979,2.16586090361871
32943002.8416688,1.26789133216694
39912775.3747057,0.938115302935478
48357147.2147866,1.03242456935215
58588100.2961896,0.804922585345823
70983622.7739003,0.475717356167768
86001674.0026486,0.302591722942214
104197104.095642,0.451405689429599
126242153.165339,0.293095352561976
152951287.601933,0.205009491815346
185311290.979408,0.188505322154992
224517721.314174,0.126284861645884
272019081.609607,0.133470729993248
329570335.591422,0.102547309692096
399297745.801987,0.102739660760424
483777429.532398,0.092633568443505
586130534.884202,0.0473479225688817
710138553.292374,0.0488667824711371
860383028.793777,0.04376063087205
1042414825.67639,0.0218313924713486
1262959208.19515,0.0226716637481119
1530164309.13666,0.0434915104508142
1853902167.03965,0.0249598599148843
2246133454.05599,0.0268805632957407
2721349369.52235,0.00610644404096755
3297107025.24228,0.0369919418877422
3994678102.58043,0.00298789007251052
4839834746.3601,0.0144801596723396
5863801730.8437,0.015350769411443
7104410076.08883,0.0318832143050687
8607494735.66706,0.00965719167206728
10428587994.0821,0
12634971137.3812,0
15308160197.0514,0.00286250222837885
18546917604.369,0
22470901022.4173,0
27225084163.8684,0.00763630603714406
