1011193.38993912,0.0316800849874255
1275691.90249357,0.119899996254524
1609375.46297215,1.575649127522
2030340.84934931,3.32358938504393
2561418.42558203,10.6629144006852
3231410.30877342,37.217676755707
4076652.40452636,60.6506005450317
5142985.02490042,100.089860439132
6488238.96218915,198.470335290495
8185371.84663189,211.364973434054
10326424.8832518,215.697332902548
13027514.5549216,314.526163062582
16435130.0084458,234.361230995012
20734077.6520163,177.357351208723
26157503.8261894,209.317964171762
32999539.1114287,138.778994120523
41631250.015394,94.0204051063077
52520763.1534464,101.464770437011
66258653.3241358,62.4131701192227
83589972.3601014,44.4995469293433
105454655.78633,49.6090931351224
133038498.674291,29.6482751009233
167837465.283383,19.1741175274521
211738820.217117,21.2224999554263
267123481.108573,13.7300938815941
336995143.764354,9.51650549972873
425143182.656409,11.1602690997829
536348161.401426,6.92486651859705
676641098.749967,5.1651279266476
853630550.948963,7.051570842602
1076915249.25047,4.16796642179705
1358604671.28189,3.16945880090797
1713975778.60807,3.84117831716646
2162301537.56449,2.43122839804119
2727896156.82365,1.99261490032107
3441433728.43127,2.842859092751
4341611786.63591,1.31171731456951
5477250004.88333,1.13114556376703
6909937850.34846,1.66485671850267
8717374787.1849,0.983489904801871
10997584178.9105,1.01993198201035
13874229423.98,1.03467904942756
17503320636.3966,0.468576669151015
22081675597.1318,0.380020225629788
27857593842.1103,0.399518635969396
35144322778.3305,0.117604896587415
44337046140.7343,0.158964520567119
55934316130.7884,0.147066313959851
70565091573.49,0.0168667768486406
89022848462.684,0.0212786306368875
112308612823.898,0.0134222479447097
141685249711.093,0.0338662281353677
178745952611.599,0
225500647669.229,0.0269500755873015
284484998716.229,0.03399942438348
358897924822.308,0
452775088398.399,0
571207762696.531,0
720618948623.962,0.0107653433237276
909111715611.947,0.0407437235318634
