X,Y
164235.156813892,0.0221391825009181
198982.495738095,0.017069298743044
241081.351753622,0.0945401662982928
292087.09011195,0.168233695801686
353884.145702217,0.817476405306529
428755.644528448,3.12103803424141
519467.755047986,7.629558349617
629371.885777447,19.1546521228731
762528.504912628,59.8075190271852
923857.156545907,129.009568473154
1119318.21591232,196.144976274703
1356133.09871121,331.127490506597
1643051.06025733,533.197625839391
1990672.44150172,440.220219074513
2411840.30442351,281.289962708543
2922114.92597622,212.751836144667
3540348.68102677,104.034010855088
4289382.55365184,24.3885666467393
5196890.00978196,5.94472179725295
6296399.40852981,2.99961445069928
7628532.72574801,1.70902992435351
9242506.35513553,1.00875895996914
11197949.4348101,0.626100636378412
13567106.8784162,0.496184741896746
16437508.5029565,0.33992455498694
19915202.8657349,0.223081415986025
24128675.2862845,0.249488211903872
29233594.8067417,0.201515063420608
35418565.4697147,0.115292931090799
42912094.3977497,0.0883305566794849
51991034.1139013,0.0746642162754538
62990811.0095553,0.0331690234570577
76317817.8558406,0.0547999299800001
92464428.2067386,0.0132787973601167
112027187.409222,0.0294950354460511
135728852.297237,0.0194919923318671
164445093.838076,0.00787197527485511
199236849.275002,0.00715309065199533
241389519.03373,0.00866647469267359
292460456.543902,0.00700003091929693
354336505.512966,0.0063607740095986
429303710.398513,0.0051376847353505
520131775.57057,0
630176393.553787,0
763503222.922355,0.00228430290653544
925038096.278781,0.00276759435788331
1120749007.8324,0
1357866604.20823,0.00406256128010572
1645151324.6396,0.0123052000297419
1993217060.18508,0.00298172384034576
2414923289.7364,0
2925850180.49653,0.00437688268414498
3544874205.77487,0
4294865546.6137,0
