X,Y
129602.879492407,0.00317648941187902
157023.044983396,0
190244.512717806,0.0116569493417698
230494.667983688,0.0310710789271628
279260.574772615,0.112934421901059
338343.916171849,0.555604731860044
409927.558531005,1.94662182597429
496656.198652737,5.10798926368173
601734.073561999,12.9101564450388
729043.342794735,39.8532733889978
883287.516904358,94.3538115753632
1070165.23123061,151.21247374654
1296580.78509772,238.997575298407
1570899.22492759,442.640810489043
1903255.39545313,432.952935665991
2305928.3770978,306.692661592377
2793795.14331493,248.443857556726
3384880.19850541,186.455742759626
4101021.50318705,78.4964063771008
4968677.28938492,34.9544710331866
6019903.57447863,27.1504478223462
7293538.48828985,17.736372110255
8836637.16902186,9.32312299839642
10706210.2410661,5.99426484471923
12971330.1036888,5.89641466986209
15715682.8485847,3.53585066263332
19040660.0882866,2.16384184526501
23069104.924723,2.21967608079654
27949850.4547785,1.70455773938798
33863218.490427,1.01638576508236
41027681.6466597,0.616693577304879
49707934.9316874,0.880420701384444
60224675.048731,0.717854806864999
72966448.7110512,0.356275683315443
88404007.7126934,0.408377745748834
107107701.110885,0.358906677389338
129768547.083769,0.293517537644663
157223762.974791,0.156170531311201
190487696.745162,0.177813341078825
230789302.613846,0.113240646620192
279617545.443067,0.100389544289669
338776411.359176,0.0952760699399675
410451557.006353,0.0589448629849911
497291059.826254,0.083318510306224
602503252.726829,0.043262683590508
729975257.695642,0.0131039494225372
884416597.646845,0.0714436223533203
1071533192.31999,0.0224412211831656
1298238166.60433,0.0427257677655698
1572907259.71729,0.0305885782297659
1905688271.46906,0.0256570778884516
2308875978.27444,0.0103617875137742
2797366370.38924,0.00418467921200542
3389206992.4141,0.0329552243413772
4106263719.69657,0.00921405751962801
4975028605.05021,0
6027598642.1293,0.00450844891163128
7302861606.40724,0.00546230437957125
8847932785.30188,0.0165449191728156
10719895678.2277,0.0020045338480862
12987910977.6899,0.00242863437781272
15735771748.8802,0.00294246213239306
19064999210.2808,0.00356500075913639
23098593490.5845,0
27985577935.6949,0.00261653844002843
33906504857.7134,0
41080126138.8207,0
49771475139.1578,0.00465343178610659
60301658499.2142,0
73059719600.2131,0
88517011984.5265,0
107244613769.993,0
129934426443.195,0
157424737538.157,0
190731191627.586,0
231084313866.882,0
279974972418.745,0
339209459392.522,0
410976225293.712,0
