778643.859111846,0.0853805647560638
982314.239667967,0.47701743608426
1239258.81410676,2.23245121479108
1563412.54796469,10.8982238624232
1972355.38477507,30.2475346027759
2488265.66533293,63.5145509627957
3139122.93345696,177.503764961753
3960225.36043673,249.748165691417
4996104.08317933,288.240708465268
6302938.2770299,470.379430984089
7951601.94076018,401.408461742352
10031507.6310878,271.430873341414
12655455.6053334,255.672722239724
15965751.3574754,122.259199756682
20141923.3220889,43.5709552869525
25410459.3031231,23.62161690668
32057089.6666838,5.47673416107394
40442283.4565412,0.762199290722432
