X,Y
678740.351715614,0.0270327230942793
822341.889292133,0.0881786066481578
996325.297553394,0.521963389063162
1207118.48863657,1.82322217949179
1462509.33222956,8.62525918268825
1771933.38267436,25.8565600549485
2146822.48068074,51.7425775103602
2601027.10893122,100.81604886679
3151328.10573601,241.653399487263
3818056.64227865,305.793398013778
4625845.36885075,302.124146451893
5604538.48158396,381.882377135093
6790294.33259227,419.864373173997
8226921.3200591,252.772387196036
9967496.41345877,132.199249090502
12076326.1112116,86.5058209835563
14631322.2794254,34.1263084140059
17726880.6483839,8.25163617662332
21477368.3144096,1.64293597828667
26021349.0947635,0.33383156889804
31526702.8436284,0.0603672434343635
