X,Y
1682458.73210874,0.121130931543392
2038417.62011233,0.184228983156762
2469686.96152,0.682860346107909
2992200.23793052,2.99765176753147
3625261.98800558,7.19431738622969
4392261.02420467,13.6498994765193
5321534.54524837,31.0764239496982
6447415.06941737,76.0679868835374
7811498.8682104,107.537984987559
9464182.76333596,128.731375175151
11466526.0648429,215.73378062271
13892506.4407122,289.32939750668
16831753.0622448,244.368101416806
20392858.002797,213.447158299838
24707388.2312993,273.752493199657
29934746.4258525,209.17984797694
36268060.1928182,126.912530966188
43941317.2718206,98.5748124666314
53238010.3407115,93.8357653961257
64501610.8075421,52.5694260973314
78148258.5495143,30.5972442390218
94682136.4282522,30.0386621028768
114714097.601269,24.5079214826798
138984233.825831,14.5421568545391
168389218.553549,10.4225888662878
204015435.021271,11.5851604108056
247179113.273705,8.0608545639146
299474959.002024,5.34547842302543
362835070.817469,4.96098913748988
439600322.690846,5.34245335862998
532606848.821164,3.39572892635527
645290826.164167,2.59476228842186
781815425.868565,3.03847875384514
947224623.910186,2.36636793878946
1147629553.542,1.79918502731121
1390434284.45321,1.5183998422241
1684609370.17177,2.00849315248935
2041023270.06885,1.35258480575485
2472843890.53219,1.03208086386037
2996025080.46667,1.15407889772275
3629896054.96428,1.02900201494823
4397875523.72322,0.753288334160577
5328336908.081,0.542017628877106
6455656612.57787,0.649449717424511
7821484080.01659,0.63767367727763
9476280552.89706,0.34730962275327
11481183391.6083,0.358530379060331
13910264827.6325,0.473401490891607
16853268602.6335,0.217448325818152
20418925600.0567,0.135545178806631
24738970967.0622,0.152657591383426
29973011141.5581,0.0756635961522149
36314420599.308,0.0407430188408251
43997486179.6582,0.0370222843731861
53306062940.9052,0.0722665711901032
64584061340.6113,0.0150958718361258
78248153195.48,0.0109738291541266
94803165849.4233,0.0177274257656132
114860733295.779,0.026847535953057
139161893329.581,0.02602214927422
168604465594.034,0.00788191807939319
204276222018.08,0.00477475030641007
247495075145.011,0.0173548420008331
299857769131.903,0
363298872335.456,0.00849174409466325
440162250997.589,0.00257208697867301
533287664665.169,0.0218138556531013
646115682659.002,0.00755115065100277
782814797788.391,0.0114359406306466
948435433596.95,0
1149096535021.55,0.00335737131963117
