X,Y
1598559.42982029,0.0244873374099156
1936767.68788157,0.124606185098205
2346530.88702734,0.454704842462794
2842987.95267283,1.89660092208975
3444480.76252775,5.96759233091231
4173231.797296,12.3203583749918
5056165.16237464,26.5351403641475
6125901.31364748,74.5127556598083
7421962.23806173,123.762728469228
8992231.615043,150.790986121996
10894723.9052103,230.395123785045
13199727.7263406,367.940459829066
15992402.7047808,328.075623886945
19375925.7444006,259.966490072981
23475302.9537141,292.038547336025
28441988.0649013,236.383685344716
34459477.9747456,121.235355042312
41750092.1378048,63.8024771640549
50583186.2802054,41.9316198428224
61285103.8942041,14.4573410501155
74251233.1769255,3.62548942759726
89960614.8634686,0.902192562950442
108993640.648763,0.166960577399452
