X,Y
1138205.17113776,0.00348709138333308
1379015.97933531,0.0126745727245605
1670775.2868151,0.0511871343926065
2024262.30070053,0.161243757223834
2452536.79197548,0.655577049262043
2971421.59586323,2.75835194611404
3600087.1951244,7.35943334874261
4361759.98402323,14.6224819339368
5284580.38016185,33.1576111929406
6402642.48759333,85.3034249150328
7757253.72213561,125.12794200781
9398460.93643217,153.588116695674
11386899.4282842,261.514601228238
13796033.144878,358.161629097466
16714868.8484773,302.644808496094
20251244.5199165,251.505858351762
24535813.4917588,296.601129971635
29726871.5070977,208.825820908561
36016205.0423278,106.280004042649
43636176.9633673,63.5849219882749
52868311.2987753,44.3523121893419
64053694.2988995,16.8766175349459
77605576.0538718,6.26901788462209
94024638.2441169,4.4289376864127
113917492.098765,3.21740125864876
138019089.979154,1.7376316100613
167219878.595628,1.32279386585731
202598697.048066,1.26321472741805
245462635.126248,0.837207405542028
297395324.456737,0.505388423668377
360315446.639112,0.545476713446943
436547619.98664,0.579905746896164
528908283.820751,0.389276595909981
640809753.361552,0.224314729746469
776386289.579197,0.355395648517438
940646841.725675,0.264543608338914
1139660105.70339,0.177305214065409
1380778735.35309,0.165244456539519
1672910990.26983,0.172677100284329
2026849856.32396,0.130377562132735
2455671798.42475,0.113879313017312
2975219877.66558,0.11349378225089
3604689081.87758,0.094366681268889
4367335494.94924,0.0489993863094464
5291335505.56006,0.0494718486114458
6410826799.26469,0.0623361853838841
7767169593.94929,0.0668103050461481
9410474715.69346,0.0316742888071781
11401454970.636,0.0298477189787249
13813668212.7902,0.0335795759855312
16736234979.1752,0.0156477033509842
20277131096.7799,0.0189582981241738
24567176908.5225,0.0183754540690444
29764870502.3407,0.0111315804177133
36062243509.7039,0.00337167403130362
43691955819.2236,0
52935891323.4364,0.00742393786666852
64135572273.3234,0
77704777004.5873,0.00363254131241316
94144827204.4826,0
114063109515.63,0
138195515767.596,0.00646036112022306
167433630902.855,0
202857673069.93,0.00711238973689181
245776402873.462,0.00287238755283168
297775476250.262,0.00696020091041973
360776027394.795,0
437105646112.304,0.00255422571590781
529584371896.688,0
641628881831.355,0
