X,Y
701624.84309075,0.00644865268595251
850068.06738859,0
1029917.5211792,0.00315533315496868
1247817.84085888,0.047786363029773
1511819.47286709,0.208427597747961
1831676.10183145,0.578001117648228
2219205.00577875,1.67593480899504
2688723.65193236,4.79415340418548
3257578.66336626,15.1124636216374
3946786.69947822,26.5064609001686
4781810.92796125,39.8880624625856
5793501.77545509,91.9397245497436
7019236.71342475,149.903637144983
8504301.18927851,162.853151240234
10303561.7219806,184.778063423348
12483492.9755904,296.949024024648
15124633.7020689,274.991097716217
18324562.2895013,203.88480267554
22201501.8489923,200.086160102326
26898688.0321397,206.158623542417
32589660.9504919,128.577422084066
39484676.7098451,79.0640853926609
47838475.437022,77.4577891061606
57959692.793127,54.8801339242571
70222262.6867806,30.4823981172104
85079232.4668078,22.1190345228068
103079501.004227,23.60867788814
124888098.061132,15.6185298233229
151310754.178828,9.31661146028189
183323668.833188,9.26274222509734
222109576.657988,8.41552091944373
269101444.222569,5.34275455949842
326035411.765159,3.88426495184422
395014935.843148,4.68478840864152
478588502.685588,3.33626853759153
579843783.410212,2.39231349026407
702521709.72095,2.18382641528515
851154684.674946,2.6280341768275
1031234034.79143,1.76171707626886
1249412890.11213,1.21113850086543
1513751987.72807,1.56248781501735
1834017480.11821,1.49250292996334
2222041750.99217,0.920756526602082
2692160569.17523,0.783309487454129
3261742731.42514,0.970991888073588
3951831762.12408,0.750783968348878
4787923377.79173,0.485254211460024
5800907440.27095,0.509819718536059
7028209199.56138,0.643966974200779
8515171990.1416,0.445835134676813
10316732465.2512,0.349175351035818
12499450261.5793,0.437074384143847
15143967081.431,0.410610919213472
18347986044.507,0.195562730267257
22229881383.0763,0.135096264720112
26933071842.7042,0.141015468931857
32631319366.2163,0.0823742052067642
39535148823.6734,0.0388119547541367
47899625968.7935,0.0582194788929544
58033780982.6698,0.0488333159312396
70312025762.7622,0.0197216707792068
85187986775.145,0.00398236624839361
103211264532.299,0.00964983613035391
125047738884.519,0.0292286455886139
151504170315.029,0.0106237707426868
183558006147.098,0.00643572441351475
222393492869.785,0.00779733481263639
269445428771.917,0.0031490073364379
326452173349.295,0.00381524486631102
395519871946.647,0.00231121935180662
479200268448.849,0.00560041106596689
580584980853.819,0.0237485278693921
703419722789.679,0.00411043133623702
852242690952.576,0.0049800779669322
1032552231264.71,0.00301685815039405
1251009978270.46,0
1515686972866.58,0
1836361851320.74,0.00536538787141452
