X,Y
443642.031578681,0.0054367010266031
537503.664686598,0.00988042109718233
651223.664546499,0.0738201073174972
789003.478725391,0.294904583835806
955933.4577841,1.08067922517686
1158180.92106171,3.20942884814149
1403218.01166029,12.5423463586443
1700097.75885692,36.6577606880552
2059788.54721974,63.3907898440084
2495579.34957238,101.838086666549
3023570.69536017,219.47162220776
3663269.51351286,282.195661176563
4438309.82659866,260.817841259423
5377325.92270898,282.350316109959
6515010.26488675,346.827827076812
7893395.22314032,239.234416040021
9563405.9833331,139.773537592273
11586742.0060167,115.621483473161
14038156.5467328,83.5867424996202
17008218.455908,41.6812456867546
20606658.2945476,25.3495173404907
24966422.3898032,24.8039545293663
30248584.6097132,17.3470118991221
36648297.3253176,10.0050663744994
44402001.4216995,8.88255116741871
53796161.735749,8.86905266436925
65177850.6561765,5.60674639233617
78967570.9026622,3.9068079278995
95674791.2287294,4.02806219271397
115916769.023376,3.0879782764406
140441355.222774,1.99166444760092
170154624.071964,1.70032930680589
206154348.533206,1.83802570960424
249770558.108231,1.13885656322021
302614677.505328,0.816656350755596
366639061.606179,0.767855660922489
444209126.284342,0.871834666950659
538190739.9879,0.473397945950065
652056104.816082,0.429190859137404
790012038.92412,0.545994800709503
957155399.71991,0.409506980219565
1159661390.04747,0.319199235838671
1405011704.43207,0.304761965928956
1702270944.37481,0.313217933436297
2062421515.01081,0.293098676849564
2498769376.07114,0.194375865623084
3027435637.83965,0.201533734211124
3667952164.38598,0.216737261071249
4443983188.96199,0.109690539784959
5384199602.03673,0.16511549646188
6523338213.01961,0.143937759459196
7903485120.67507,0.0857174945756348
9575630607.05042,0.114596193812371
11601553001.3232,0.0954534522257571
14056101113.9474,0.0499391686929246
17029959566.877,0.0318446479406302
20632999186.5019,0.0154328163252111
24998336241.397,0.0163607038967955
30287250495.6412,0.0141586776136463
36695143777.8747,0.00343084764866391
44458759208.6869,0.0020783571583334
53864927804.6372,0.0050361530676279
65261165606.9758,0.0122033104940038
79068512851.7794,0
95797089531.6607,0.00223916018259828
116064942057.785,0
140620877322.425,0
170372127778.977,0.0019911381786873
206417869640.948,0.00482480915585661
