X,Y
772304.301889777,0.108840132040507
935701.225246412,0.309601978947515
1133668.14192962,1.25382209459149
1373519.04790732,5.03699606207242
1664115.36603041,17.9587955752086
2016193.33614467,36.7591025313376
2442760.67134153,66.0578629716781
2959577.13502965,155.917032431779
3585736.79401017,239.899350303789
4344373.45921363,244.909398140339
5263515.37699236,275.78984418714
6377120.74800536,377.914932894333
7726332.33150701,288.108321329652
9360997.48708104,180.269397425601
11341509.8125925,142.696037363295
13741040.4186789,113.017584651576
16648241.2754362,56.895865755249
20170520.5079213,31.3788151064042
24438010.6480534,31.6185944570386
29608376.4521514,21.4530237385725
35872639.9115527,13.0577469091371
43462237.6645181,10.1363631714648
52657571.5493612,10.6197693886335
63798368.2036643,6.58447461400482
77296230.450637,4.51605163711342
93649844.1904477,4.39783434811433
113463402.623444,4.01658333534316
137468928.498259,2.587832002193
166553319.092466,1.9892375200772
201791113.117378,1.97058423379152
244484190.138197,1.4892629031453
296209869.22631,1.00852020672682
358879183.87472,0.809584961279474
434807486.175228,1.0303031132157
526799988.767301,0.573706748331561
638255404.952685,0.504128494914712
773291516.016451,0.64549111160785
936897304.907823,0.43727978992858
1135117276.94277,0.286972486359766
1375274777.35753,0.279795811239827
1666242556.30209,0.331514619592216
2018770577.44539,0.259715721489096
2445883181.26014,0.212215219105158
2963360276.40221,0.168453823764051
3590320337.06298,0.193351934650898
4349926745.45067,0.172441042324705
5270243575.6097,0.169504787710303
6385272435.9793,0.136115354355658
7736208677.40639,0.173593019356134
9372963377.90464,0.070106735781177
11356007334.7187,0.0870627450451286
13758605190.9887,0.0849006828961589
16669522238.0454,0.0280535933413121
20196303897.628,0.0207710007553433
24469249046.2865,0.0640577251793726
29646223978.612,0.0277180213394099
35918494863.7978,0.0134329364553474
43517794178.8277,0.00813747577811606
52724882191.53,0.0123239085250539
63879919802.1668,0.00597251434622383
77395035973.8651,0
93769554062.4754,0.00219176858945489
113608439590.94,0
137644651031.281,0.00965191396034067
166766219356.067,0
202049056828.191,0.00236134628511704
244796707167.64,0.00858281356251108
