X,Y
1250835.1688174,0.0364054549853558
1515475.17886387,0.181074047371411
1836105.24792316,0.675027696371332
2224571.22918922,1.845259949752
2695225.21071927,6.02163285276119
3265455.76117349,17.7776358758592
3956330.35999076,31.3204384029368
4793373.74693437,49.2619799915836
5807510.94755731,113.419428104877
7036209.81517837,187.114539479924
8524865.30120723,200.478960634933
10328476.5964423,232.363204988419
12513679.1062433,359.448521794548
15161206.3320132,318.251249820571
18368872.614545,225.989658116316
22255186.9383191,206.261107639817
26963731.3107252,188.7389137205
32668465.4778233,99.16760736385
39580153.9622681,47.6820009283338
47954152.8738262,34.2153513605874
58099844.1804573,16.6484758514517
70392065.9942645,6.13615693000107
85284961.170474,3.18645774544378
103328755.863507,2.77242379456131
125190087.933072,1.74691310942563
151676636.24435,1.02558095055938
183766960.805234,0.897284994517911
222646656.200819,0.924588443644346
269752154.033523,0.529433695651942
326823792.673953,0.428282760958843
395970115.013476,0.552066181754408
479745769.734106,0.387541071590932
581245894.200721,0.246939781896733
704220466.003156,0.26758094366556
853212847.928428,0.262928357837847
1033727644.98281,0.18247398647875
1252434075.03322,0.157379073069874
1517412366.70749,0.188405915113554
1838452287.85855,0.134760081654787
2227414833.88996,0.146611016928102
2698670438.71565,0.0625740654386723
3269629898.29739,0.136952337567665
3961387622.02027,0.0651857771253714
4799500977.18005,0.0412835229714154
5814934519.89041,0.0500179047718874
7045203997.53731,0.0632350178186985
8535762388.5765,0.031922371524331
10341679187.6723,0.0232057250555241
12529674978.2851,0.0398301151436151
15180586461.1045,0.028386469708737
18392353010.1504,0.0137568854255462
22283635096.4914,0.0104171491379437
26998198264.2209,0.0176695570170158
32710224627.083,0.00611654762430777
39630748121.8914,0.003705314791293
48015451272.7007,0.0044892506511395
58174111521.4422,0.00271952216531159
70482046124.8754,0
85393978455.8295,0.00399199594323278
