4362.60221255522,4.06120589279612e-08,4.06120589279612e-09,8.12241178559224e-10,4.06120589279612e-10
4474.01317225187,4.28408997515882e-08,4.28408997515882e-09,8.56817995031763e-10,4.28408997515882e-10
4588.26931501492,4.50829939278345e-08,4.50829939278345e-09,9.01659878556689e-10,4.50829939278345e-10
4705.44330036278,4.75753095968081e-08,4.75753095968081e-09,9.51506191936162e-10,4.75753095968081e-10
4825.60964337313,5.02366282399873e-08,5.02366282399873e-09,1.00473256479975e-09,5.02366282399873e-10
4948.84476206959,5.31292714707951e-08,5.31292714707951e-09,1.0625854294159e-09,5.31292714707951e-10
5075.22702601865,5.6334965423383e-08,5.6334965423383e-09,1.12669930846766e-09,5.6334965423383e-10
5204.83680616773,5.96395728213288e-08,5.96395728213287e-09,1.19279145642658e-09,5.96395728213288e-10
5337.75652595579,6.29512769328639e-08,6.29512769328639e-09,1.25902553865728e-09,6.29512769328639e-10
5474.0707137294,6.63885252801085e-08,6.63885252801085e-09,1.32777050560217e-09,6.63885252801085e-10
5613.86605649726,7.01711665323925e-08,7.01711665323924e-09,1.40342333064785e-09,7.01711665323924e-10
5757.23145505752,7.43582934601596e-08,7.43582934601596e-09,1.48716586920319e-09,7.43582934601596e-10
5904.25808053297,7.92124543727135e-08,7.92124543727135e-09,1.58424908745427e-09,7.92124543727135e-10
6055.03943234997,8.41632602948567e-08,8.41632602948567e-09,1.68326520589713e-09,8.41632602948567e-10
6209.67139769804,8.88843490571847e-08,8.88843490571847e-09,1.77768698114369e-09,8.88843490571847e-10
6368.25231250787,9.37362099232285e-08,9.37362099232285e-09,1.87472419846457e-09,9.37362099232285e-10
6530.8830239867,9.91185554491485e-08,9.91185554491485e-09,1.98237110898297e-09,9.91185554491485e-10
6697.66695475053,1.03905063446798e-07,1.03905063446798e-08,2.07810126893596e-09,1.03905063446798e-09
6868.71016859429,1.10416971588409e-07,1.10416971588409e-08,2.20833943176818e-09,1.10416971588409e-09
7044.12143794151,1.17653527804533e-07,1.17653527804533e-08,2.35307055609067e-09,1.17653527804534e-09
7224.01231301654,1.24385091994038e-07,1.24385091994038e-08,2.48770183988075e-09,1.24385091994038e-09
7408.49719278335,1.32181351813821e-07,1.32181351813821e-08,2.64362703627642e-09,1.32181351813821e-09
7597.69339769577,1.38771949333282e-07,1.38771949333282e-08,2.77543898666565e-09,1.38771949333282e-09
7791.72124430579,1.46952560717301e-07,1.46952560717301e-08,2.93905121434602e-09,1.46952560717301e-09
7990.70412177711,1.54972396181979e-07,1.54972396181979e-08,3.09944792363959e-09,1.54972396181979e-09
8194.76857035258,1.65178327205502e-07,1.65178327205502e-08,3.30356654411005e-09,1.65178327205502e-09
8404.04436182572,1.7597210943476e-07,1.7597210943476e-08,3.51944218869521e-09,1.7597210943476e-09
8618.66458206713,1.83934909150682e-07,1.83934909150682e-08,3.67869818301365e-09,1.83934909150682e-09
8838.76571565852,1.95757529275167e-07,1.95757529275167e-08,3.91515058550333e-09,1.95757529275167e-09
9064.48773268804,2.09705945901149e-07,2.09705945901149e-08,4.19411891802297e-09,2.09705945901149e-09
9295.97417776226,2.20737652158283e-07,2.20737652158283e-08,4.41475304316565e-09,2.20737652158283e-09
9533.37226129124,2.36000097452154e-07,2.36000097452154e-08,4.72000194904308e-09,2.36000097452154e-09
9776.83295310476,2.52215960133166e-07,2.52215960133165e-08,5.04431920266331e-09,2.52215960133165e-09
10026.5110784595,2.630188645073e-07,2.630188645073e-08,5.26037729014599e-09,2.630188645073e-09
10282.5654164978,2.81204747005628e-07,2.81204747005628e-08,5.62409494011255e-09,2.81204747005628e-09
10545.158801221,3.01419857222919e-07,3.01419857222919e-08,6.02839714445838e-09,3.01419857222919e-09
10814.4582250412,3.18078661382257e-07,3.18078661382257e-08,6.36157322764513e-09,3.18078661382257e-09
11090.6349449777,3.38550759310941e-07,3.38550759310941e-08,6.77101518621882e-09,3.38550759310941e-09
11373.8645915655,3.63344571755131e-07,3.6334457175513e-08,7.26689143510261e-09,3.63344571755131e-09
11664.3272805449,3.870265441039e-07,3.870265441039e-08,7.740530882078e-09,3.870265441039e-09
11962.2077274033,4.08504698714356e-07,4.08504698714356e-08,8.17009397428712e-09,4.08504698714356e-09
12267.6953648425,4.42568921629097e-07,4.42568921629097e-08,8.85137843258194e-09,4.42568921629097e-09
12580.9844632457,4.76302555793116e-07,4.76302555793116e-08,9.52605111586233e-09,4.76302555793116e-09
12902.2742542207,5.03422813122549e-07,5.03422813122549e-08,1.0068456262451e-08,5.03422813122549e-09
13231.7690572985,5.36778751766439e-07,5.36778751766439e-08,1.07355750353288e-08,5.36778751766439e-09
13569.6784098669,5.69787440908663e-07,5.69787440908663e-08,1.13957488181733e-08,5.69787440908663e-09
13916.2172004234,6.19032953255294e-07,6.19032953255294e-08,1.23806590651059e-08,6.19032953255294e-09
14271.6058052301,6.57244608098086e-07,6.57244608098086e-08,1.31448921619617e-08,6.57244608098086e-09
14636.0702284583,6.96958758725409e-07,6.96958758725409e-08,1.39391751745082e-08,6.96958758725409e-09
15009.8422459132,7.52931323371535e-07,7.52931323371535e-08,1.50586264674307e-08,7.52931323371535e-09
15393.1595524281,8.04716396505942e-07,8.04716396505941e-08,1.60943279301188e-08,8.04716396505941e-09
15786.2659130228,8.67576973166102e-07,8.67576973166102e-08,1.7351539463322e-08,8.67576973166102e-09
16189.4113179224,9.21972468014141e-07,9.2197246801414e-08,1.84394493602828e-08,9.2197246801414e-09
16602.8521415352,9.90444703459276e-07,9.90444703459275e-08,1.98088940691855e-08,9.90444703459276e-09
17026.8513054898,1.06914401153236e-06,1.06914401153236e-07,2.13828802306473e-08,1.06914401153236e-08
17461.6784458368,1.14578723089925e-06,1.14578723089925e-07,2.29157446179851e-08,1.14578723089925e-08
17907.6100845194,1.20954551133566e-06,1.20954551133566e-07,2.41909102267133e-08,1.20954551133566e-08
18364.9298052237,1.32940174174128e-06,1.32940174174128e-07,2.65880348348256e-08,1.32940174174128e-08
18833.9284337197,1.39879572656351e-06,1.39879572656351e-07,2.79759145312703e-08,1.39879572656351e-08
19314.9042228072,1.46744135679933e-06,1.46744135679933e-07,2.93488271359865e-08,1.46744135679933e-08
19808.1630419861,1.61831909585804e-06,1.61831909585804e-07,3.23663819171607e-08,1.61831909585804e-08
20314.0185719687,1.7231098786928e-06,1.7231098786928e-07,3.4462197573856e-08,1.7231098786928e-08
20832.7925041611,1.85718892836928e-06,1.85718892836928e-07,3.71437785673856e-08,1.85718892836928e-08
21364.8147452379,1.9415850997016e-06,1.9415850997016e-07,3.8831701994032e-08,1.9415850997016e-08
21910.4236269411,2.06194725825299e-06,2.06194725825299e-07,4.12389451650598e-08,2.06194725825299e-08
22469.9661212379,2.2249170923764e-06,2.2249170923764e-07,4.44983418475281e-08,2.2249170923764e-08
23043.7980609719,2.37198316389713e-06,2.37198316389713e-07,4.74396632779426e-08,2.37198316389713e-08
23632.2843661501,2.5059247433751e-06,2.5059247433751e-07,5.0118494867502e-08,2.5059247433751e-08
24235.7992760082,2.77164657942378e-06,2.77164657942378e-07,5.54329315884755e-08,2.77164657942378e-08
24854.7265870027,2.95106916772246e-06,2.95106916772246e-07,5.90213833544492e-08,2.95106916772246e-08
25489.4598968807,3.14227406969822e-06,3.14227406969822e-07,6.28454813939645e-08,3.14227406969822e-08
26140.4028549822,3.42762957637154e-06,3.42762957637154e-07,6.85525915274308e-08,3.42762957637154e-08
26807.9694189355,3.59933060635958e-06,3.59933060635958e-07,7.19866121271917e-08,3.59933060635958e-08
27492.5841179074,3.90042321542749e-06,3.90042321542749e-07,7.80084643085498e-08,3.90042321542749e-08
28194.6823225757,4.25442112915442e-06,4.25442112915442e-07,8.50884225830885e-08,4.25442112915442e-08
28914.7105219977,4.46328248218398e-06,4.46328248218398e-07,8.92656496436796e-08,4.46328248218398e-08
29653.1266075477,4.80177554538444e-06,4.80177554538444e-07,9.60355109076889e-08,4.80177554538444e-08
30410.4001641066,5.22814706067072e-06,5.22814706067072e-07,1.04562941213414e-07,5.22814706067072e-08
31187.0127686874,5.62802209280053e-06,5.62802209280053e-07,1.12560441856011e-07,5.62802209280053e-08
31983.4582966871,5.93700356077811e-06,5.9370035607781e-07,1.18740071215562e-07,5.9370035607781e-08
32800.2432359596,6.63874501511684e-06,6.63874501511684e-07,1.32774900302337e-07,6.63874501511684e-08
33637.887008909,7.46197654287243e-06,7.46197654287243e-07,1.49239530857449e-07,7.46197654287243e-08
34496.9223028088,7.64197046099733e-06,7.64197046099733e-07,1.52839409219947e-07,7.64197046099733e-08
35377.8954085565,8.05576058116099e-06,8.05576058116099e-07,1.6111521162322e-07,8.05576058116099e-08
36281.3665680796,9.03962356517453e-06,9.03962356517453e-07,1.80792471303491e-07,9.03962356517453e-08
37207.9103306126,9.81219926147421e-06,9.81219926147421e-07,1.96243985229484e-07,9.81219926147421e-08
38158.1159180739,1.10333891333979e-05,1.10333891333979e-06,2.20667782667957e-07,1.10333891333979e-07
39132.5875997721,1.17170632438076e-05,1.17170632438076e-06,2.34341264876153e-07,1.17170632438076e-07
40131.9450766828,1.21070906988547e-05,1.21070906988547e-06,2.42141813977094e-07,1.21070906988547e-07
41156.8238755381,1.30619541616544e-05,1.30619541616544e-06,2.61239083233089e-07,1.30619541616544e-07
42207.8757529802,1.45400606403564e-05,1.45400606403564e-06,2.90801212807127e-07,1.45400606403564e-07
43285.7691100376,1.61020991652349e-05,1.61020991652349e-06,3.22041983304698e-07,1.61020991652349e-07
44391.1894171833,1.76768200649475e-05,1.76768200649475e-06,3.53536401298949e-07,1.76768200649475e-07
45524.8396502508,1.87794905172332e-05,1.87794905172332e-06,3.75589810344664e-07,1.87794905172332e-07
46687.4407374814,1.89726826688267e-05,1.89726826688267e-06,3.79453653376535e-07,1.89726826688267e-07
47879.7320179868,1.99109850180037e-05,1.99109850180037e-06,3.98219700360074e-07,1.99109850180037e-07
49102.4717119225,2.17458557241874e-05,2.17458557241874e-06,4.34917114483748e-07,2.17458557241874e-07
50356.4374026654,2.52930040002651e-05,2.5293004000265e-06,5.05860080005301e-07,2.5293004000265e-07
51642.4265313073,2.84650419455593e-05,2.84650419455593e-06,5.69300838911187e-07,2.84650419455593e-07
52961.2569037761,2.95527739730818e-05,2.95527739730818e-06,5.91055479461637e-07,2.95527739730818e-07
54313.7672109064,3.20595900059304e-05,3.20595900059304e-06,6.41191800118608e-07,3.20595900059304e-07
55700.8175617942,3.43294510984327e-05,3.43294510984327e-06,6.86589021968654e-07,3.43294510984327e-07
57123.2900307688,3.47846512783054e-05,3.47846512783054e-06,6.95693025566109e-07,3.47846512783054e-07
58582.0892183369,3.49103348589506e-05,3.49103348589506e-06,6.98206697179012e-07,3.49103348589506e-07
60078.1428264489,3.58662709544685e-05,3.58662709544685e-06,7.1732541908937e-07,3.58662709544685e-07
61612.4022484571,4.07156459689282e-05,4.07156459689282e-06,8.14312919378564e-07,4.07156459689282e-07
63185.8431741419,4.77608712017198e-05,4.77608712017198e-06,9.55217424034395e-07,4.77608712017198e-07
64799.4662101855,5.62833139546416e-05,5.62833139546415e-06,1.12566627909283e-06,5.62833139546416e-07
66454.2975164941,5.33469947200856e-05,5.33469947200855e-06,1.06693989440171e-06,5.33469947200855e-07
68151.3894587695,5.89381163158845e-05,5.89381163158845e-06,1.17876232631769e-06,5.89381163158845e-07
69891.8212777445,6.25404741104275e-05,6.25404741104275e-06,1.25080948220855e-06,6.25404741104275e-07
71676.6997755115,6.56832135416455e-05,6.56832135416455e-06,1.31366427083291e-06,6.56832135416455e-07
73507.1600193763,6.56741835007394e-05,6.56741835007393e-06,1.31348367001479e-06,6.56741835007393e-07
75384.3660636875,7.0738787675952e-05,7.07387876759519e-06,1.41477575351904e-06,7.07387876759519e-07
77309.5116901005,8.10620381037303e-05,8.10620381037303e-06,1.62124076207461e-06,8.10620381037303e-07
79283.821166744,8.60587381587705e-05,8.60587381587705e-06,1.72117476317541e-06,8.60587381587705e-07
81308.5500267771,9.13359592474848e-05,9.13359592474847e-06,1.82671918494969e-06,9.13359592474847e-07
83384.9858668261,9.86893913802397e-05,9.86893913802397e-06,1.97378782760479e-06,9.86893913802397e-07
85514.449165813,0.000106105063648718,1.06105063648718e-05,2.12210127297436e-06,1.06105063648718e-06
87698.2941246947,0.000113907721206852,1.13907721206852e-05,2.27815442413704e-06,1.13907721206852e-06
89937.9095276468,0.000122014624981261,1.22014624981261e-05,2.44029249962523e-06,1.22014624981261e-06
92234.7196252416,0.000130298071541721,1.30298071541721e-05,2.60596143083441e-06,1.30298071541721e-06
94590.1850401784,0.000138929761566105,1.38929761566105e-05,2.7785952313221e-06,1.38929761566105e-06
97005.803696145,0.000149859879048521,1.49859879048521e-05,2.99719758097043e-06,1.49859879048521e-06
99483.1117704019,0.000161671383774827,1.61671383774827e-05,3.23342767549654e-06,1.61671383774827e-06
102023.684670689,0.000174250964118979,1.74250964118979e-05,3.48501928237959e-06,1.74250964118979e-06
104629.138037085,0.000195636485504904,1.95636485504904e-05,3.91272971009808e-06,1.95636485504904e-06
107301.128769451,0.000200695213108944,2.00695213108944e-05,4.01390426217888e-06,2.00695213108944e-06
110041.356081108,0.00021387350590174,2.1387350590174e-05,4.27747011803479e-06,2.1387350590174e-06
112851.56257943,0.00022724946656046,2.2724946656046e-05,4.54498933120921e-06,2.2724946656046e-06
115733.535374029,0.000237209447243688,2.37209447243688e-05,4.74418894487376e-06,2.37209447243688e-06
118689.10721324,0.000256277248095671,2.56277248095671e-05,5.12554496191342e-06,2.56277248095671e-06
121720.157649632,0.000274382598544868,2.74382598544868e-05,5.48765197089737e-06,2.74382598544868e-06
124828.614235278,0.00029384807666237,2.9384807666237e-05,5.87696153324739e-06,2.9384807666237e-06
128016.453747561,0.000314122285499439,3.14122285499439e-05,6.28244570998878e-06,3.14122285499439e-06
131285.703446269,0.000335105868957577,3.35105868957577e-05,6.70211737915154e-06,3.35105868957577e-06
134638.442362805,0.000356142056417732,3.56142056417732e-05,7.12284112835464e-06,3.56142056417732e-06
138076.802622315,0.00037753067331215,3.7753067331215e-05,7.55061346624299e-06,3.7753067331215e-06
141602.970799585,0.000400795267932976,4.00795267932976e-05,8.01590535865952e-06,4.00795267932976e-06
145219.189309555,0.000429554162571292,4.29554162571292e-05,8.59108325142585e-06,4.29554162571292e-06
148927.757833357,0.000461454876968126,4.61454876968126e-05,9.22909753936252e-06,4.61454876968126e-06
152731.034780756,0.000495330728019746,4.95330728019746e-05,9.90661456039492e-06,4.95330728019746e-06
156631.438789954,0.00053055009146223,5.3055009146223e-05,1.06110018292446e-05,5.3055009146223e-06
160631.450265682,0.000566515274363613,5.66515274363613e-05,1.13303054872723e-05,5.66515274363614e-06
164733.612956578,0.000603067708121097,6.03067708121097e-05,1.20613541624219e-05,6.03067708121097e-06
168940.535572849,0.000640623272374662,6.40623272374662e-05,1.28124654474932e-05,6.40623272374662e-06
173254.893445238,0.000683599296683768,6.83599296683768e-05,1.36719859336754e-05,6.83599296683768e-06
177679.430226365,0.000730954636353063,7.30954636353062e-05,1.46190927270613e-05,7.30954636353063e-06
182216.95963551,0.000780626872403684,7.80626872403684e-05,1.56125374480737e-05,7.80626872403684e-06
186870.367247961,0.000831786365574274,8.31786365574274e-05,1.66357273114855e-05,8.31786365574274e-06
191642.612330047,0.000883665242975317,8.83665242975317e-05,1.76733048595063e-05,8.83665242975317e-06
196536.729721043,0.000936085451695954,9.36085451695954e-05,1.87217090339191e-05,9.36085451695954e-06
201555.831763133,0.000988465955808815,9.88465955808815e-05,1.97693191161763e-05,9.88465955808815e-06
206703.110280657,0.00104069489635603,0.000104069489635603,2.08138979271205e-05,1.04069489635603e-05
211981.838609905,0.00109822484293505,0.000109822484293505,2.1964496858701e-05,1.09822484293505e-05
217395.373680744,0.00116687431312288,0.000116687431312288,2.33374862624575e-05,1.16687431312288e-05
222947.158151417,0.00124159157629091,0.000124159157629091,2.48318315258182e-05,1.24159157629091e-05
228640.72259784,0.00131995260150303,0.000131995260150303,2.63990520300606e-05,1.31995260150303e-05
234479.687758829,0.00140070461104341,0.000140070461104341,2.80140922208681e-05,1.40070461104341e-05
240467.76683865,0.0014828768842276,0.00014828768842276,2.96575376845519e-05,1.4828768842276e-05
246608.767868381,0.00156585233972162,0.000156585233972162,3.13170467944324e-05,1.56585233972162e-05
252906.596127568,0.00164880385683284,0.000164880385683284,3.29760771366568e-05,1.64880385683284e-05
259365.256627739,0.0017313932206029,0.00017313932206029,3.46278644120579e-05,1.7313932206029e-05
265988.856659322,0.00181396381156483,0.000181396381156483,3.62792762312965e-05,1.81396381156483e-05
272781.608403625,0.0019106642141385,0.00019106642141385,3.821328428277e-05,1.9106642141385e-05
279747.831611504,0.00202563230676715,0.000202563230676715,4.0512646135343e-05,2.02563230676715e-05
286891.95635045,0.00215056313516583,0.000215056313516583,4.30112627033166e-05,2.15056313516583e-05
294218.525821824,0.00228188735268854,0.000228188735268854,4.56377470537708e-05,2.28188735268854e-05
301732.199250038,0.00241704465955845,0.000241704465955845,4.83408931911689e-05,2.41704465955845e-05
309437.754845522,0.00255477119124652,0.000255477119124652,5.10954238249304e-05,2.55477119124652e-05
317340.092843359,0.0026937759360931,0.000269377593609309,5.38755187218619e-05,2.6937759360931e-05
325444.238619509,0.00283303577740603,0.000283303577740603,5.66607155481206e-05,2.83303577740603e-05
333755.345886635,0.00297822267444932,0.000297822267444932,5.95644534889864e-05,2.97822267444932e-05
342278.699971523,0.00314998335645365,0.000314998335645364,6.29996671290729e-05,3.14998335645365e-05
351019.721176207,0.00333994571353051,0.000333994571353051,6.67989142706102e-05,3.33994571353051e-05
359983.968224941,0.00354008799057032,0.000354008799057032,7.08017598114064e-05,3.54008799057032e-05
369177.141799173,0.00374668588242106,0.000374668588242106,7.49337176484212e-05,3.74668588242106e-05
378605.088162824,0.00395731533637791,0.000395731533637791,7.91463067275582e-05,3.95731533637791e-05
388273.802880123,0.00416988843606106,0.000416988843606106,8.33977687212211e-05,4.16988843606106e-05
398189.434628407,0.00438288799722797,0.000438288799722797,8.76577599445594e-05,4.38288799722797e-05
408358.289108275,0.0045949481727672,0.00045949481727672,9.18989634553439e-05,4.5949481727672e-05
418786.833053606,0.00480494104348102,0.000480494104348102,9.60988208696204e-05,4.80494104348102e-05
429481.698343995,0.00501205660477848,0.000501205660477848,0.00010024113209557,5.01205660477848e-05
440449.686222182,0.00522847609146285,0.000522847609146285,0.000104569521829257,5.22847609146285e-05
451697.771619213,0.00549699808447576,0.000549699808447576,0.000109939961689515,5.49699808447576e-05
463233.10759005,0.00580084815669276,0.000580084815669276,0.000116016963133855,5.80084815669276e-05
475063.029862437,0.00612454178995354,0.000612454178995353,0.000122490835799071,6.12454178995353e-05
487195.061501961,0.00646115247276443,0.000646115247276443,0.000129223049455289,6.46115247276443e-05
499636.917696228,0.00680599515675709,0.000680599515675709,0.000136119903135142,6.80599515675709e-05
512396.510661228,0.00715554228847172,0.000715554228847171,0.000143110845769434,7.15554228847171e-05
525481.954672992,0.00750690706071722,0.000750690706071722,0.000150138141214344,7.50690706071722e-05
538901.571227742,0.00785769906251866,0.000785769906251865,0.000157153981250373,7.85769906251866e-05
552663.894333829,0.00820580844010783,0.000820580844010782,0.000164116168802157,8.20580844010783e-05
566777.675938814,0.00854971295606407,0.000854971295606407,0.000170994259121281,8.54971295606407e-05
581251.891495128,0.00888769233285061,0.000888769233285061,0.000177753846657012,8.88769233285061e-05
596095.745667898,0.00921850353518212,0.000921850353518211,0.000184370070703642,9.21850353518211e-05
611318.6781885,0.00954503774673832,0.000954503774673831,0.000190900754934766,9.54503774673831e-05
626930.369857628,0.00993154462066439,0.000993154462066438,0.000198630892413288,9.93154462066439e-05
642940.748701661,0.0103948104017418,0.00103948104017418,0.000207896208034836,0.000103948104017418
659359.996286231,0.0108973318540374,0.00108973318540374,0.000217946637080749,0.000108973318540374
676198.554191057,0.0114244267013468,0.00114244267013468,0.000228488534026935,0.000114244267013468
693467.130650104,0.011967292842223,0.0011967292842223,0.000239345856844459,0.00011967292842223
711176.70736133,0.0125195236043386,0.00125195236043386,0.000250390472086771,0.000125195236043386
729338.54647034,0.0130760694424103,0.00130760694424103,0.000261521388848206,0.000130760694424103
747964.197732371,0.0136328154187635,0.00136328154187635,0.000272656308375269,0.000136328154187635
767065.505857207,0.0141862570672858,0.00141862570672858,0.000283725141345717,0.000141862570672858
786654.618041631,0.0147334244525928,0.00147334244525928,0.000294668489051856,0.000147334244525928
806743.991694262,0.0152767815712399,0.00152767815712399,0.000305535631424798,0.000152767815712399
827346.402357674,0.015892811123258,0.0015892811123258,0.000317856222465161,0.00015892811123258
848474.951832795,0.0165995741098777,0.00165995741098777,0.000331991482197555,0.000165995741098777
870143.076510818,0.0173514708697039,0.00173514708697039,0.000347029417394077,0.000173514708697039
892364.555917873,0.0181303952388023,0.00181303952388023,0.000362607904776046,0.000181303952388023
915153.521477916,0.0189251580684493,0.00189251580684493,0.000378503161368986,0.000189251580684493
938524.465499402,0.0197276058694201,0.00197276058694201,0.000394552117388402,0.000197276058694201
962492.250391444,0.020531246994419,0.0020531246994419,0.00041062493988838,0.00020531246994419
987072.118115369,0.0213307363399418,0.00213307363399417,0.000426614726798835,0.000213307363399418
1012279.69987759,0.0221215772604374,0.00221215772604374,0.000442431545208749,0.000221215772604374
1038131.02607007,0.0228999231013124,0.00228999231013124,0.000457998462026249,0.000228999231013124
1064642.5364646,0.0236708734144456,0.00236708734144455,0.000473417468288911,0.000236708734144455
1091831.09066742,0.0245581091523253,0.00245581091523253,0.000491162183046506,0.000245581091523253
1119713.97884087,0.0255892375899974,0.00255892375899974,0.000511784751799947,0.000255892375899974
1148308.93269878,0.0266923070690007,0.00266923070690007,0.000533846141380013,0.000266923070690007
1177634.13678271,0.0278389703625682,0.00278389703625682,0.000556779407251364,0.000278389703625682
1207708.24002617,0.0290119030351637,0.00290119030351637,0.000580238060703275,0.000290119030351637
1238550.36761407,0.0301984288479767,0.00301984288479767,0.000603968576959534,0.000301984288479767
1270180.13314515,0.0313888695983227,0.00313888695983227,0.000627777391966454,0.000313888695983227
1302617.65110498,0.0326556336216022,0.00326556336216022,0.000653112672432045,0.000326556336216022
1335883.54965739,0.0340956067482509,0.00340956067482509,0.000681912134965018,0.000340956067482509
